Post_ID,Date_Posted,Reach,Likes,Comments,Shares,Duration_Seconds,Hashtags_Count,Caption_Length,Post_Hour,Total_Engagement,Engagement_Rate,Like_Ratio,Comment_Ratio,Share_Ratio,Year,Month,Day,DayOfWeek,Weekend,Quarter,WeekOfYear,Time_Category,Peak_Hours,Post_Hour_Category,Content_Type,Hashtag_Category,Caption_Category,Reach_Category,Engagement_Category,Comments_Per_Like,Shares_Per_Like,Virality_Score
364,2024-12-30,18445.0,917.0,21.0,40.0,29.0,4,15.0,8,978.0,0.05302249932230957,0.04971537001897533,0.0011385199240986717,0.002168609379235565,2024,12,30,0,0,4,1,Morning,1,,Short,Moderate,Short,Medium,Medium,0.022900763358778626,0.04362050163576881,0.11014176663031625
365,2024-12-31,19743.0,995.0,14.0,26.0,98.0,3,63.0,10,1035.0,0.05242364382312718,0.05039760927923821,0.0007091120903611407,0.0013169224535278326,2024,12,31,1,0,4,1,Morning,1,10:00,Long,Few,Long,Medium,Medium,0.01407035175879397,0.02613065326633166,0.06633165829145729
366,2025-01-01,20418.0,950.0,30.0,28.0,74.0,12,79.0,22,1008.0,0.04936820452541875,0.04652757370947203,0.0014692918013517484,0.0013713390145949653,2025,1,1,2,0,1,1,Evening,1,22:00,Long,Excessive,Long,Medium,Medium,0.031578947368421054,0.029473684210526315,0.09052631578947369
367,2025-01-02,26383.0,1296.0,18.0,30.0,102.0,14,46.0,12,1344.0,0.050941894401698065,0.04912254103020885,0.0006822575143084562,0.0011370958571807603,2025,1,2,3,0,1,1,Morning,1,12:00,Long,Excessive,Medium,Very_High,Very_High,0.013888888888888888,0.023148148148148147,0.06018518518518518
368,2025-01-03,19119.0,1012.0,11.0,23.0,68.0,5,67.0,10,1046.0,0.05470997437104451,0.05293163868403159,0.0005753438987394739,0.0012029917882734453,2025,1,3,4,0,1,1,Morning,1,10:00,Long,Moderate,Long,Medium,Medium,0.010869565217391304,0.022727272727272728,0.05632411067193676
369,2025-01-04,20277.0,1055.0,13.0,22.0,32.0,10,25.0,8,1090.0,0.05375548651181141,0.05202939290822114,0.0006411204813335306,0.0010849731222567442,2025,1,4,5,1,1,1,Morning,1,,Medium,Many,Medium,Medium,High,0.012322274881516588,0.02085308056872038,0.05402843601895735
370,2025-01-05,21304.0,948.0,11.0,45.0,78.0,13,10.0,12,1004.0,0.04712730003755163,0.04449868569282764,0.0005163349605707848,0.002112279384153211,2025,1,5,6,1,1,1,Morning,1,12:00,Long,Excessive,Short,High,Medium,0.011603375527426161,0.04746835443037975,0.10654008438818566
371,2025-01-06,18724.0,814.0,14.0,23.0,93.0,15,75.0,18,851.0,0.04544969023712882,0.043473616748558,0.0007477034821619312,0.001228370006408887,2025,1,6,0,0,1,2,Afternoon,1,18:00,Long,Excessive,Long,Medium,Low,0.0171990171990172,0.028255528255528257,0.07371007371007371
372,2025-01-07,19885.0,888.0,16.0,31.0,112.0,12,19.0,20,935.0,0.047020367110887605,0.044656776464671866,0.0008046266029670606,0.00155896404324868,2025,1,7,1,0,1,2,Evening,1,20:00,Long,Excessive,Short,Medium,Medium,0.018018018018018018,0.03490990990990991,0.08783783783783784
373,2025-01-08,22375.0,1112.0,26.0,22.0,115.0,4,71.0,20,1160.0,0.05184357541899441,0.04969832402234637,0.0011620111731843576,0.0009832402234636873,2025,1,8,2,0,1,2,Evening,1,20:00,Long,Moderate,Long,High,High,0.023381294964028777,0.019784172661870502,0.06294964028776978
374,2025-01-09,21689.0,996.0,12.0,33.0,78.0,14,38.0,15,1041.0,0.04799668034487528,0.04592189589192678,0.0005532758541195998,0.0015215085988288994,2025,1,9,3,0,1,2,Afternoon,1,15:00,Long,Excessive,Medium,High,Medium,0.012048192771084338,0.03313253012048193,0.0783132530120482
375,2025-01-10,20132.0,971.0,13.0,17.0,119.0,10,16.0,8,1001.0,0.04972183588317107,0.04823167097158752,0.0006457381283528711,0.0008444267832306775,2025,1,10,4,0,1,2,Morning,1,,Long,Many,Short,Medium,Medium,0.013388259526261586,0.017507723995880537,0.04840370751802266
376,2025-01-11,20995.0,1059.0,13.0,32.0,82.0,5,23.0,18,1104.0,0.052583948559180756,0.05044058109073589,0.0006191950464396285,0.0015241724220052394,2025,1,11,5,1,1,2,Afternoon,1,18:00,Long,Moderate,Medium,High,High,0.012275731822474031,0.030217186024551465,0.07271010387157696
377,2025-01-12,17225.0,731.0,23.0,33.0,111.0,5,27.0,18,787.0,0.045689404934687955,0.04243831640058055,0.0013352685050798258,0.0019158200290275763,2025,1,12,6,1,1,2,Afternoon,1,18:00,Long,Moderate,Medium,Low,Low,0.03146374829001368,0.04514363885088919,0.12175102599179206
378,2025-01-13,20844.0,1030.0,28.0,30.0,60.0,8,47.0,18,1088.0,0.05219727499520246,0.049414699673767035,0.0013433122241412398,0.0014392630972941854,2025,1,13,0,0,1,3,Afternoon,1,18:00,Medium,Many,Medium,Medium,High,0.027184466019417475,0.02912621359223301,0.0854368932038835
379,2025-01-14,30399.0,1612.5,10.0,25.0,46.0,15,71.0,22,1647.5,0.05419586170597717,0.05304450804302773,0.00032895818941412546,0.0008223954735353137,2025,1,14,1,0,1,3,Evening,1,22:00,Medium,Excessive,Long,Very_High,Very_High,0.006201550387596899,0.015503875968992248,0.037209302325581395
380,2025-01-15,21868.0,1020.0,23.0,37.0,62.0,14,17.0,15,1080.0,0.04938723248582404,0.0466434973477227,0.0010517651362721785,0.0016919700018291567,2025,1,15,2,0,1,3,Afternoon,1,15:00,Long,Excessive,Short,High,High,0.022549019607843137,0.03627450980392157,0.09509803921568627
381,2025-01-16,13248.0,614.0,12.0,24.0,32.0,7,76.0,15,650.0,0.04906400966183575,0.04634661835748792,0.0009057971014492754,0.0018115942028985507,2025,1,16,3,0,1,3,Afternoon,1,15:00,Medium,Many,Long,Low,Low,0.019543973941368076,0.03908794788273615,0.09771986970684039
382,2025-01-17,19728.0,827.0,29.0,26.0,110.0,13,36.0,21,882.0,0.04470802919708029,0.04192011354420114,0.001469991889699919,0.0013179237631792376,2025,1,17,4,0,1,3,Evening,1,21:00,Long,Excessive,Medium,Medium,Low,0.03506650544135429,0.03143893591293833,0.09794437726723096
383,2025-01-18,20696.0,856.0,28.0,38.0,94.0,13,29.0,18,922.0,0.044549671434093545,0.04136064940085041,0.001352918438345574,0.0018361035948975648,2025,1,18,5,1,1,3,Afternoon,1,18:00,Long,Excessive,Medium,Medium,Medium,0.03271028037383177,0.04439252336448598,0.12149532710280374
384,2025-01-19,17534.0,844.0,23.0,10.0,104.0,8,61.0,20,877.0,0.05001710961560397,0.04813505189916733,0.001311737196304323,0.0005703205201323143,2025,1,19,6,1,1,3,Evening,1,20:00,Long,Many,Long,Low,Low,0.027251184834123223,0.011848341232227487,0.0509478672985782
385,2025-01-20,16235.0,600.0,21.0,28.0,109.0,14,32.0,12,649.0,0.03997536187249769,0.036957191253464736,0.0012935016938712659,0.0017246689251616877,2025,1,20,0,0,1,4,Morning,1,12:00,Long,Excessive,Medium,Low,Low,0.035,0.04666666666666667,0.12833333333333333
386,2025-01-21,20685.0,965.0,28.0,36.0,48.0,10,72.0,12,1029.0,0.049746192893401014,0.04665216340343244,0.0013536379018612521,0.0017403915881073241,2025,1,21,1,0,1,4,Morning,1,12:00,Medium,Many,Long,Medium,Medium,0.029015544041450778,0.03730569948186528,0.10362694300518134
387,2025-01-22,25061.0,1194.0,30.0,37.0,50.0,15,31.0,15,1261.0,0.050317225968636525,0.047643749251825546,0.00119707912693029,0.0014763975898806911,2025,1,22,2,0,1,4,Afternoon,1,15:00,Medium,Excessive,Medium,Very_High,Very_High,0.02512562814070352,0.03098827470686767,0.08710217755443886
388,2025-01-23,23695.0,1165.0,15.0,37.0,80.0,11,71.0,10,1217.0,0.051361046634311035,0.04916649082084828,0.0006330449461911796,0.0015615108672715763,2025,1,23,3,0,1,4,Morning,1,10:00,Long,Excessive,Long,Very_High,Very_High,0.012875536480686695,0.03175965665236052,0.07639484978540773
389,2025-01-24,21022.0,937.0,30.0,37.0,113.0,7,23.0,21,1004.0,0.04775949005803444,0.04457235277328513,0.0014270763961564076,0.0017600608885929027,2025,1,24,4,0,1,4,Evening,1,21:00,Long,Many,Medium,High,Medium,0.032017075773746,0.03948772678762007,0.11099252934898612
390,2025-01-25,17843.0,879.0,22.0,36.0,33.0,3,25.0,12,937.0,0.052513590763884996,0.04926301630891666,0.0012329765174017822,0.002017597937566553,2025,1,25,5,1,1,4,Morning,1,12:00,Medium,Few,Medium,Low,Medium,0.02502844141069397,0.040955631399317405,0.10693970420932879
391,2025-01-26,19872.0,956.0,28.0,27.0,62.0,10,37.0,10,1011.0,0.050875603864734296,0.048107890499194846,0.0014090177133655394,0.001358695652173913,2025,1,26,6,1,1,4,Morning,1,10:00,Long,Many,Medium,Medium,Medium,0.029288702928870293,0.028242677824267783,0.08577405857740586
392,2025-01-27,16574.0,791.0,18.0,18.0,29.0,13,60.0,18,827.0,0.04989742970918306,0.04772535296247134,0.0010860383733558585,0.0010860383733558585,2025,1,27,0,0,1,5,Afternoon,1,18:00,Short,Excessive,Long,Low,Low,0.022756005056890013,0.022756005056890013,0.06826801517067003
393,2025-01-28,26572.0,1371.0,16.0,37.0,100.0,7,41.0,10,1424.0,0.05359024537106729,0.05159566460936324,0.0006021375884389584,0.001392443173265091,2025,1,28,1,0,1,5,Morning,1,10:00,Long,Many,Medium,Very_High,Very_High,0.011670313639679067,0.02698760029175784,0.06564551422319474
394,2025-01-29,23345.0,1151.0,29.0,34.0,103.0,4,25.0,8,1214.0,0.052002570143499675,0.04930391946883701,0.0012422360248447205,0.0014564146498179482,2025,1,29,2,0,1,5,Morning,1,,Long,Moderate,Medium,Very_High,Very_High,0.02519548218940052,0.029539530842745437,0.0842745438748914
395,2025-01-30,19011.0,951.0,26.0,19.0,73.0,8,41.0,15,996.0,0.052390721161432854,0.05002367050654884,0.0013676292672663195,0.000999421387617695,2025,1,30,3,0,1,5,Afternoon,1,15:00,Long,Many,Medium,Medium,Medium,0.027339642481598318,0.019978969505783387,0.06729758149316509
396,2025-01-31,18681.0,876.0,10.0,30.0,67.0,11,67.0,10,916.0,0.049033777635030244,0.046892564637867354,0.0005353032492907231,0.0016059097478721696,2025,1,31,4,0,1,5,Morning,1,10:00,Long,Excessive,Long,Medium,Medium,0.01141552511415525,0.03424657534246575,0.07990867579908675
397,2025-02-01,21784.0,1056.0,17.0,33.0,86.0,10,12.0,10,1106.0,0.05077120822622108,0.04847594564818215,0.0007803892765332354,0.0015148733015056923,2025,2,1,5,1,1,5,Morning,1,10:00,Long,Many,Short,High,High,0.016098484848484848,0.03125,0.07859848484848485
398,2025-02-02,16353.0,769.0,15.0,25.0,53.0,8,40.0,10,809.0,0.04947104506818321,0.047025010701400353,0.00091726288754357,0.0015287714792392834,2025,2,2,6,1,1,5,Morning,1,10:00,Medium,Many,Medium,Low,Low,0.01950585175552666,0.032509752925877766,0.08452535760728218
399,2025-02-03,23076.0,1123.0,15.0,27.0,79.0,15,69.0,18,1165.0,0.05048535274744323,0.04866527994453111,0.0006500260010400416,0.001170046801872075,2025,2,3,0,0,1,6,Afternoon,1,18:00,Long,Excessive,Long,High,High,0.013357079252003561,0.02404274265360641,0.06144256455921639
400,2025-02-04,18229.0,876.0,20.0,34.0,41.0,8,11.0,18,930.0,0.051017609303856494,0.04805529650556805,0.0010971528882549784,0.0018651599100334632,2025,2,4,1,0,1,6,Afternoon,1,18:00,Medium,Many,Short,Low,Medium,0.0228310502283105,0.03881278538812785,0.1004566210045662
401,2025-02-05,21850.0,993.0,19.0,32.0,94.0,13,72.0,15,1044.0,0.04778032036613272,0.045446224256292904,0.0008695652173913044,0.0014645308924485126,2025,2,5,2,0,1,6,Afternoon,1,15:00,Long,Excessive,Long,High,Medium,0.019133937562940583,0.032225579053373615,0.08358509566968782
402,2025-02-06,22845.0,1129.0,26.0,28.0,63.0,13,66.0,21,1183.0,0.051783760122565116,0.04942000437732545,0.0011381046180783541,0.0012256511271613044,2025,2,6,3,0,1,6,Evening,1,21:00,Long,Excessive,Long,High,High,0.023029229406554472,0.024800708591674048,0.07263064658990256
403,2025-02-07,21946.0,1121.0,16.0,14.0,78.0,15,58.0,8,1151.0,0.05244691515538139,0.05107992344846441,0.000729062243689055,0.0006379294632279231,2025,2,7,4,0,1,6,Morning,1,,Long,Excessive,Long,High,High,0.014272970561998216,0.012488849241748439,0.039250669045495096
404,2025-02-08,26712.0,1427.0,13.0,28.0,63.0,10,33.0,15,1468.0,0.05495657382449835,0.05342168313866427,0.00048667265648397726,0.0010482180293501049,2025,2,8,5,1,1,6,Afternoon,1,15:00,Long,Many,Medium,Very_High,Very_High,0.009110021023125438,0.019621583742116328,0.04835318850735809
405,2025-02-09,23482.0,1175.0,12.0,27.0,76.0,15,23.0,20,1214.0,0.051699173835278084,0.05003832722936717,0.0005110297248956647,0.0011498168810152457,2025,2,9,6,1,1,6,Evening,1,20:00,Long,Excessive,Medium,Very_High,Very_High,0.010212765957446808,0.02297872340425532,0.05617021276595745
406,2025-02-10,21636.0,1002.0,25.0,41.0,26.0,14,15.0,18,1068.0,0.04936217415418746,0.046311702717692735,0.0011554816047328526,0.0018949898317618783,2025,2,10,0,0,1,7,Afternoon,1,18:00,Short,Excessive,Short,High,High,0.0249500998003992,0.04091816367265469,0.10678642714570859
407,2025-02-11,21871.0,1122.0,29.0,31.0,46.0,7,14.0,8,1182.0,0.05404416807644827,0.051300809290841756,0.0013259567463764802,0.0014174020392300306,2025,2,11,1,0,1,7,Morning,1,,Medium,Many,Short,High,High,0.025846702317290554,0.027629233511586453,0.08110516934046345
408,2025-02-12,18088.0,867.0,10.0,27.0,102.0,4,28.0,22,904.0,0.04997788589119859,0.047932330827067667,0.0005528527200353826,0.001492702344095533,2025,2,12,2,0,1,7,Evening,1,22:00,Long,Moderate,Medium,Low,Medium,0.011534025374855825,0.031141868512110725,0.07381776239907728
409,2025-02-13,17660.0,758.0,27.0,32.0,44.0,14,13.0,22,817.0,0.04626274065685164,0.04292185730464326,0.0015288788221970555,0.001812004530011325,2025,2,13,3,0,1,7,Evening,1,22:00,Medium,Excessive,Short,Low,Low,0.03562005277044855,0.04221635883905013,0.12005277044854881
410,2025-02-14,15051.0,708.0,20.0,28.0,59.0,5,56.0,15,756.0,0.05022922064979071,0.04704006378313733,0.0013288153611055744,0.001860341505547804,2025,2,14,4,0,1,7,Afternoon,1,15:00,Medium,Moderate,Long,Low,Low,0.02824858757062147,0.03954802259887006,0.10734463276836158
411,2025-02-15,16360.0,705.0,19.0,23.0,84.0,10,45.0,15,747.0,0.045660146699266504,0.04309290953545232,0.0011613691931540342,0.0014058679706601468,2025,2,15,5,1,1,7,Afternoon,1,15:00,Long,Many,Medium,Low,Low,0.02695035460992908,0.032624113475177303,0.09219858156028368
412,2025-02-16,18463.0,930.0,26.0,33.0,41.0,4,69.0,8,989.0,0.05356659264474896,0.05037101229485999,0.0014082218491036126,0.0017873585007853545,2025,2,16,6,1,1,7,Morning,1,,Medium,Moderate,Long,Medium,Medium,0.02795698924731183,0.035483870967741936,0.0989247311827957
413,2025-02-17,16605.0,778.0,21.0,32.0,31.0,9,52.0,10,831.0,0.05004516711833785,0.04685335742246311,0.0012646793134598012,0.0019271303824149352,2025,2,17,0,0,1,8,Morning,1,10:00,Medium,Many,Long,Low,Low,0.02699228791773779,0.04113110539845758,0.10925449871465295
414,2025-02-18,17165.0,778.0,12.0,22.0,78.0,13,12.0,22,812.0,0.04730556364695602,0.04532478881444801,0.0006990969997087095,0.0012816778327993008,2025,2,18,1,0,1,8,Evening,1,22:00,Long,Excessive,Short,Low,Low,0.015424164524421594,0.028277634961439587,0.07197943444730077
415,2025-02-19,20075.0,1044.0,12.0,34.0,52.0,3,47.0,12,1090.0,0.05429638854296388,0.05200498132004981,0.000597758405977584,0.0016936488169364881,2025,2,19,2,0,1,8,Morning,1,12:00,Medium,Few,Medium,Medium,High,0.011494252873563218,0.032567049808429116,0.07662835249042145
416,2025-02-20,21708.0,1147.0,16.0,35.0,30.0,4,26.0,10,1198.0,0.05518702782384374,0.05283766353418095,0.0007370554634236226,0.0016123088262391745,2025,2,20,3,0,1,8,Morning,1,10:00,Short,Moderate,Medium,High,High,0.013949433304272014,0.03051438535309503,0.07497820401046207
417,2025-02-21,23560.0,1133.0,18.0,37.0,65.0,14,44.0,21,1188.0,0.05042444821731749,0.048089983022071306,0.0007640067911714771,0.0015704584040747028,2025,2,21,4,0,1,8,Evening,1,21:00,Long,Excessive,Medium,Very_High,High,0.01588702559576346,0.03265666372462489,0.08120035304501325
418,2025-02-22,16380.0,741.0,15.0,27.0,74.0,8,16.0,21,783.0,0.0478021978021978,0.04523809523809524,0.0009157509157509158,0.0016483516483516484,2025,2,22,5,1,1,8,Evening,1,21:00,Long,Many,Short,Low,Low,0.020242914979757085,0.03643724696356275,0.0931174089068826
419,2025-02-23,24973.0,1303.0,10.0,49.0,21.0,8,53.0,22,1362.0,0.05453890201417531,0.052176350458495176,0.0004004324670644296,0.001962119088615705,2025,2,23,6,1,1,8,Evening,1,22:00,Short,Many,Long,Very_High,Very_High,0.007674597083653108,0.03760552570990023,0.08288564850345356
420,2025-02-24,14139.0,635.0,18.0,16.0,95.0,7,49.0,12,669.0,0.04731593464884362,0.0449112384185586,0.001273074474856779,0.0011316217554282481,2025,2,24,0,0,1,9,Morning,1,12:00,Long,Many,Medium,Low,Low,0.028346456692913385,0.025196850393700787,0.07874015748031496
421,2025-02-25,27115.0,1484.0,22.0,30.0,47.0,7,19.0,12,1536.0,0.05664761202286557,0.05472985432417481,0.0008113590263691683,0.0011063986723215931,2025,2,25,1,0,1,9,Morning,1,12:00,Medium,Many,Short,Very_High,Very_High,0.014824797843665768,0.02021563342318059,0.05525606469002695
422,2025-02-26,12815.0,614.0,28.0,18.0,22.0,6,10.0,12,660.0,0.05150214592274678,0.04791260241904019,0.002184939523995318,0.0014046039797112758,2025,2,26,2,0,1,9,Morning,1,12:00,Short,Moderate,Short,Low,Low,0.04560260586319218,0.029315960912052116,0.10423452768729642
423,2025-02-27,14903.0,600.0,10.0,20.0,104.0,12,38.0,18,630.0,0.042273367778299674,0.040260350265047304,0.0006710058377507885,0.001342011675501577,2025,2,27,3,0,1,9,Afternoon,1,18:00,Long,Excessive,Medium,Low,Low,0.016666666666666666,0.03333333333333333,0.08333333333333333
424,2025-02-28,14903.0,600.0,25.0,38.0,27.0,12,50.0,10,663.0,0.044487687042877276,0.040260350265047304,0.001677514594376971,0.002549822183452996,2025,2,28,4,0,1,9,Morning,1,10:00,Short,Excessive,Medium,Low,Low,0.041666666666666664,0.06333333333333334,0.16833333333333333
425,2025-03-01,23393.0,1274.0,13.0,32.0,31.0,6,21.0,8,1319.0,0.05638438849228402,0.05446073611764203,0.0005557217971187962,0.0013679305775231908,2025,3,1,5,1,1,9,Morning,1,,Medium,Moderate,Medium,Very_High,Very_High,0.01020408163265306,0.02511773940345369,0.06043956043956044
426,2025-03-02,21196.0,983.0,25.0,37.0,24.0,15,47.0,10,1045.0,0.04930175504812229,0.046376674844310246,0.001179467824117758,0.001745612379694282,2025,3,2,6,1,1,9,Morning,1,10:00,Short,Excessive,Medium,High,Medium,0.0254323499491353,0.03763987792472025,0.10071210579857579
427,2025-03-03,26089.0,1330.0,29.0,36.0,49.0,10,68.0,12,1395.0,0.05347081145310284,0.050979339951703784,0.001111579592931887,0.00137989190846717,2025,3,3,0,0,1,10,Morning,1,12:00,Medium,Many,Long,Very_High,Very_High,0.02180451127819549,0.02706766917293233,0.07593984962406015
428,2025-03-04,26656.0,1274.0,22.0,45.0,92.0,13,62.0,10,1341.0,0.05030762304921969,0.04779411764705882,0.0008253301320528211,0.0016881752701080432,2025,3,4,1,0,1,10,Morning,1,10:00,Long,Excessive,Long,Very_High,Very_High,0.01726844583987441,0.03532182103610675,0.08791208791208792
429,2025-03-05,28229.0,1384.0,18.0,41.0,89.0,12,15.0,20,1443.0,0.05111764497502568,0.049027595734882565,0.0006376421410606114,0.0014524070990825039,2025,3,5,2,0,1,10,Evening,1,20:00,Long,Excessive,Short,Very_High,Very_High,0.01300578034682081,0.029624277456647398,0.07225433526011561
430,2025-03-06,23337.0,1120.0,26.0,31.0,89.0,10,27.0,18,1177.0,0.05043493165359729,0.04799245832797703,0.0011141106397566096,0.00132836268586365,2025,3,6,3,0,1,10,Afternoon,1,18:00,Long,Many,Medium,Very_High,High,0.023214285714285715,0.027678571428571427,0.07857142857142857
431,2025-03-07,24035.0,1265.0,25.0,23.0,21.0,15,22.0,12,1313.0,0.05462866652798003,0.05263157894736842,0.001040149781568546,0.0009569377990430622,2025,3,7,4,0,1,10,Morning,1,12:00,Short,Excessive,Medium,Very_High,Very_High,0.019762845849802372,0.01818181818181818,0.05612648221343874
432,2025-03-08,21948.0,1160.0,22.0,30.0,45.0,6,58.0,8,1212.0,0.05522143247676326,0.05285219609987243,0.0010023692363768909,0.001366867140513942,2025,3,8,5,1,1,10,Morning,1,,Medium,Moderate,Long,High,High,0.01896551724137931,0.02586206896551724,0.0706896551724138
433,2025-03-09,24313.0,1241.0,28.0,40.0,54.0,5,29.0,8,1309.0,0.05383950972730638,0.051042652079134616,0.001151647266894254,0.001645210381277506,2025,3,9,6,1,1,10,Morning,1,,Medium,Moderate,Medium,Very_High,Very_High,0.022562449637389202,0.032232070910556,0.08702659145850121
434,2025-03-10,17295.0,726.0,24.0,35.0,69.0,11,19.0,15,785.0,0.045388840705406185,0.041977450130095406,0.0013876843018213356,0.002023706273489448,2025,3,10,0,0,1,11,Afternoon,1,15:00,Long,Excessive,Short,Low,Low,0.03305785123966942,0.048209366391184574,0.12947658402203857
435,2025-03-11,19102.0,960.0,15.0,22.0,79.0,5,66.0,15,997.0,0.05219348759292221,0.050256517642131716,0.0007852580881583081,0.001151711862632185,2025,3,11,1,0,1,11,Afternoon,1,15:00,Long,Moderate,Long,Medium,Medium,0.015625,0.022916666666666665,0.06145833333333333
436,2025-03-12,24535.0,1339.0,24.0,16.0,55.0,8,34.0,20,1379.0,0.05620542082738944,0.054575096800489095,0.000978194416140208,0.0006521296107601385,2025,3,12,2,0,1,11,Evening,1,20:00,Medium,Many,Medium,Very_High,Very_High,0.017923823749066467,0.01194921583271098,0.041822255414488425
437,2025-03-13,18013.0,914.0,15.0,22.0,66.0,7,51.0,22,951.0,0.05279520346416477,0.05074113140509632,0.000832731915838561,0.0012213401432298895,2025,3,13,3,0,1,11,Evening,1,22:00,Long,Many,Long,Low,Medium,0.016411378555798686,0.024070021881838075,0.06455142231947483
438,2025-03-14,16953.0,759.0,17.0,44.0,29.0,7,69.0,10,820.0,0.048369020232407245,0.044770837019996464,0.0010027723706718574,0.0025954108417389253,2025,3,14,4,0,1,11,Morning,1,10:00,Short,Many,Long,Low,Low,0.022397891963109356,0.057971014492753624,0.1383399209486166
439,2025-03-15,26792.0,1368.0,30.0,37.0,41.0,11,14.0,10,1435.0,0.05356076440728576,0.05106001791579576,0.001119737234995521,0.001381009256494476,2025,3,15,5,1,1,11,Morning,1,10:00,Medium,Excessive,Short,Very_High,Very_High,0.021929824561403508,0.027046783625730993,0.07602339181286549
440,2025-03-16,15393.0,675.0,29.0,23.0,112.0,3,21.0,12,727.0,0.047229260053270966,0.04385110114987332,0.00188397323458715,0.0014941856688104982,2025,3,16,6,1,1,11,Morning,1,12:00,Long,Few,Medium,Low,Low,0.04296296296296296,0.034074074074074076,0.1111111111111111
441,2025-03-17,22210.0,970.0,20.0,36.0,118.0,12,59.0,21,1026.0,0.04619540747411076,0.043674020711391266,0.0009004952723998199,0.0016208914903196759,2025,3,17,0,0,1,12,Evening,1,21:00,Long,Excessive,Long,High,Medium,0.020618556701030927,0.03711340206185567,0.09484536082474226
442,2025-03-18,23877.0,1240.0,21.0,24.0,104.0,3,24.0,18,1285.0,0.0538174812581145,0.051932822381371195,0.0008795074758135445,0.001005151400929765,2025,3,18,1,0,1,12,Afternoon,1,18:00,Long,Few,Medium,Very_High,Very_High,0.016935483870967744,0.01935483870967742,0.055645161290322584
443,2025-03-19,26576.0,1417.0,26.0,15.0,93.0,8,58.0,12,1458.0,0.054861529199277545,0.05331878386514148,0.0009783263094521374,0.0005644190246839254,2025,3,19,2,0,1,12,Morning,1,12:00,Long,Many,Long,Very_High,Very_High,0.01834862385321101,0.01058574453069866,0.03952011291460833
444,2025-03-20,24082.0,1121.0,27.0,34.0,104.0,10,19.0,8,1182.0,0.04908230213437422,0.046549289926085875,0.0011211693380948427,0.0014118428701935055,2025,3,20,3,0,1,12,Morning,1,,Long,Many,Short,Very_High,High,0.02408563782337199,0.030330062444246207,0.0847457627118644
445,2025-03-21,17609.0,862.0,27.0,30.0,45.0,3,18.0,21,919.0,0.05218922142086433,0.04895224033164859,0.0015333068317337725,0.0017036742574819694,2025,3,21,4,0,1,12,Evening,1,21:00,Medium,Few,Short,Low,Medium,0.031322505800464036,0.03480278422273782,0.10092807424593968
446,2025-03-22,21652.0,1019.0,15.0,38.0,88.0,9,32.0,10,1072.0,0.04951043783484205,0.04706262700905228,0.0006927766488084242,0.0017550341769813412,2025,3,22,5,1,1,12,Morning,1,10:00,Long,Many,Medium,High,High,0.014720314033366046,0.03729146221786065,0.08930323846908735
447,2025-03-23,15762.0,600.0,18.0,33.0,105.0,10,78.0,20,651.0,0.04130186524552722,0.03806623524933384,0.0011419870574800152,0.002093642938713361,2025,3,23,6,1,1,12,Evening,1,20:00,Long,Many,Long,Low,Low,0.03,0.055,0.14
448,2025-03-24,18137.0,898.0,19.0,24.0,23.0,10,21.0,22,941.0,0.05188289132712135,0.049512047196338976,0.0010475822903457022,0.0013232618404366765,2025,3,24,0,0,1,13,Evening,1,22:00,Short,Many,Medium,Low,Medium,0.021158129175946547,0.026726057906458798,0.07461024498886415
449,2025-03-25,26743.0,1426.0,27.0,29.0,21.0,11,56.0,12,1482.0,0.05541637063904573,0.05332236473095763,0.0010096099913996185,0.0010843959166884792,2025,3,25,1,0,1,13,Morning,1,12:00,Short,Excessive,Long,Very_High,Very_High,0.018934081346423562,0.020336605890603085,0.05960729312762973
450,2025-03-26,19565.0,998.0,20.0,16.0,36.0,14,40.0,22,1034.0,0.05284947610529006,0.05100945566061845,0.0010222335803731152,0.0008177868642984922,2025,3,26,2,0,1,13,Evening,1,22:00,Medium,Excessive,Medium,Medium,Medium,0.02004008016032064,0.01603206412825651,0.052104208416833664
451,2025-03-27,21713.0,971.0,30.0,35.0,91.0,11,16.0,15,1036.0,0.04771335144844103,0.044719753143278224,0.0013816607562289872,0.0016119375489338185,2025,3,27,3,0,1,13,Afternoon,1,15:00,Long,Excessive,Short,High,Medium,0.030895983522142123,0.03604531410916581,0.10298661174047374
452,2025-03-28,14006.0,600.0,11.0,40.0,45.0,7,18.0,20,651.0,0.046480079965728976,0.04283878337855205,0.0007853776952734542,0.0028559188919034697,2025,3,28,4,0,1,13,Evening,1,20:00,Medium,Many,Short,Low,Low,0.018333333333333333,0.06666666666666667,0.15166666666666667
453,2025-03-29,18996.0,800.0,26.0,29.0,106.0,13,39.0,12,855.0,0.04500947567909033,0.042114129290376924,0.00136870920193725,0.0015266371867761635,2025,3,29,5,1,1,13,Morning,1,12:00,Long,Excessive,Medium,Medium,Low,0.0325,0.03625,0.105
454,2025-03-30,18076.0,821.0,27.0,19.0,89.0,11,37.0,21,867.0,0.04796415136092056,0.04541934056207125,0.0014936932949767647,0.0010511175038725382,2025,3,30,6,1,1,13,Evening,1,21:00,Long,Excessive,Medium,Low,Low,0.03288672350791717,0.023142509135200974,0.07917174177831912
